dataset,gamma,rho,k,measure,eff_size,eff_over_k,no_mean,no_std,n_seeds
mnist,3.0,150,10,participation_ratio,4.648406060557106,0.46484060605571054,0.38353399999999993,0.00024657060089249726,5
mnist,3.0,150,10,two_pow_entropy,7.940967467948957,0.7940967467948956,0.38353399999999993,0.00024657060089249726,5
mnist,3.0,150,30,thr_c0.25,31.871985714285717,1.0623995238095238,0.316992,0.0001757712902759277,5
mnist,3.0,150,30,thr_c0.5,24.733542857142854,0.8244514285714285,0.316992,0.0001757712902759277,5
mnist,3.0,150,30,thr_c1.0,18.81882857142857,0.6272942857142856,0.316992,0.0001757712902759277,5
mnist,3.0,150,30,participation_ratio,4.648406060557106,0.15494686868523685,0.316992,0.0001757712902759277,5
mnist,3.0,150,30,two_pow_entropy,7.940967467948957,0.26469891559829856,0.316992,0.0001757712902759277,5
mnist,3.0,150,100,thr_c0.25,31.871985714285717,0.31871985714285717,0.3004846,0.0004225968252775677,5
mnist,3.0,150,100,thr_c0.5,24.733542857142854,0.24733542857142854,0.3004846,0.0004225968252775677,5
mnist,3.0,150,100,thr_c1.0,18.81882857142857,0.1881882857142857,0.3004846,0.0004225968252775677,5
mnist,3.0,150,100,participation_ratio,4.648406060557106,0.04648406060557106,0.3004846,0.0004225968252775677,5
mnist,3.0,150,100,two_pow_entropy,7.940967467948957,0.07940967467948956,0.3004846,0.0004225968252775677,5
mnist,0.0,175,10,thr_c0.25,525.0,52.5,0.07030799999999995,0.00021757400805150426,5
mnist,0.0,175,10,thr_c0.5,525.0,52.5,0.07030799999999995,0.00021757400805150426,5
mnist,0.0,175,10,thr_c1.0,525.0,52.5,0.07030799999999995,0.00021757400805150426,5
mnist,0.0,175,10,participation_ratio,524.9999999999999,52.499999999999986,0.07030799999999995,0.00021757400805150426,5
mnist,0.0,175,10,two_pow_entropy,524.9999999999992,52.49999999999992,0.07030799999999995,0.00021757400805150426,5
mnist,0.0,175,30,thr_c0.25,525.0,17.5,0.13581085714285712,0.0002623579455819292,5
mnist,0.0,175,30,thr_c0.5,525.0,17.5,0.13581085714285712,0.0002623579455819292,5
mnist,0.0,175,30,thr_c1.0,525.0,17.5,0.13581085714285712,0.0002623579455819292,5
mnist,0.0,175,30,participation_ratio,524.9999999999999,17.499999999999996,0.13581085714285712,0.0002623579455819292,5
mnist,0.0,175,30,two_pow_entropy,524.9999999999992,17.499999999999975,0.13581085714285712,0.0002623579455819292,5
mnist,0.0,175,100,thr_c0.25,525.0,5.25,0.2526935714285714,0.00019891360035995278,5
mnist,0.0,175,100,thr_c0.5,525.0,5.25,0.2526935714285714,0.00019891360035995278,5
mnist,0.0,175,100,thr_c1.0,525.0,5.25,0.2526935714285714,0.00019891360035995278,5
mnist,0.0,175,100,participation_ratio,524.9999999999999,5.249999999999999,0.2526935714285714,0.00019891360035995278,5
mnist,0.0,175,100,two_pow_entropy,524.9999999999992,5.249999999999992,0.2526935714285714,0.00019891360035995278,5
mnist,0.214286,175,10,thr_c0.25,525.0,52.5,0.08438628571428568,0.0001613453641435247,5
mnist,0.214286,175,10,thr_c0.5,524.8994285714285,52.48994285714285,0.08438628571428568,0.0001613453641435247,5
mnist,0.214286,175,10,thr_c1.0,194.3476857142857,19.43476857142857,0.08438628571428568,0.0001613453641435247,5
mnist,0.214286,175,10,participation_ratio,483.36841516677714,48.336841516677715,0.08438628571428568,0.0001613453641435247,5
mnist,0.214286,175,10,two_pow_entropy,504.99124708465456,50.49912470846546,0.08438628571428568,0.0001613453641435247,5
mnist,0.214286,175,30,thr_c0.25,525.0,17.5,0.15492142857142854,0.00014387478809203933,5
mnist,0.214286,175,30,thr_c0.5,524.8994285714285,17.496647619047618,0.15492142857142854,0.00014387478809203933,5
mnist,0.214286,175,30,thr_c1.0,194.3476857142857,6.4782561904761895,0.15492142857142854,0.00014387478809203933,5
mnist,0.214286,175,30,participation_ratio,483.36841516677714,16.112280505559237,0.15492142857142854,0.00014387478809203933,5
mnist,0.214286,175,30,two_pow_entropy,504.99124708465456,16.833041569488486,0.15492142857142854,0.00014387478809203933,5
mnist,0.214286,175,100,thr_c0.25,525.0,5.25,0.27213151428571425,0.00022327672223918679,5
mnist,0.214286,175,100,thr_c0.5,524.8994285714285,5.248994285714286,0.27213151428571425,0.00022327672223918679,5
mnist,0.214286,175,100,thr_c1.0,194.3476857142857,1.943476857142857,0.27213151428571425,0.00022327672223918679,5
mnist,0.214286,175,100,participation_ratio,483.36841516677714,4.8336841516677715,0.27213151428571425,0.00022327672223918679,5
mnist,0.214286,175,100,two_pow_entropy,504.99124708465456,5.049912470846546,0.27213151428571425,0.00022327672223918679,5
mnist,0.428571,175,10,thr_c0.25,524.5467571428571,52.45467571428571,0.11161542857142852,0.00020620457446577433,5
mnist,0.428571,175,10,thr_c0.5,464.5078142857143,46.45078142857143,0.11161542857142852,0.00020620457446577433,5
mnist,0.428571,175,10,thr_c1.0,169.73954285714285,16.973954285714285,0.11161542857142852,0.00020620457446577433,5
mnist,0.428571,175,10,participation_ratio,359.7927009216674,35.97927009216674,0.11161542857142852,0.00020620457446577433,5
mnist,0.428571,175,10,two_pow_entropy,440.9401355165332,44.09401355165332,0.11161542857142852,0.00020620457446577433,5
mnist,0.428571,175,30,thr_c0.25,524.5467571428571,17.484891904761906,0.18553628571428565,0.0001650125811186307,5
mnist,0.428571,175,30,thr_c0.5,464.5078142857143,15.483593809523809,0.18553628571428565,0.0001650125811186307,5
mnist,0.428571,175,30,thr_c1.0,169.73954285714285,5.657984761904761,0.18553628571428565,0.0001650125811186307,5
mnist,0.428571,175,30,participation_ratio,359.7927009216674,11.993090030722247,0.18553628571428565,0.0001650125811186307,5
mnist,0.428571,175,30,two_pow_entropy,440.9401355165332,14.698004517217774,0.18553628571428565,0.0001650125811186307,5
mnist,0.428571,175,100,thr_c0.25,524.5467571428571,5.245467571428572,0.29679074285714285,0.00018169477433435774,5
mnist,0.428571,175,100,thr_c0.5,464.5078142857143,4.645078142857143,0.29679074285714285,0.00018169477433435774,5
mnist,0.428571,175,100,thr_c1.0,169.73954285714285,1.6973954285714286,0.29679074285714285,0.00018169477433435774,5
mnist,0.428571,175,100,participation_ratio,359.7927009216674,3.597927009216674,0.29679074285714285,0.00018169477433435774,5
mnist,0.428571,175,100,two_pow_entropy,440.9401355165332,4.409401355165332,0.29679074285714285,0.00018169477433435774,5
mnist,0.642857,175,10,thr_c0.25,499.4162857142857,49.94162857142857,0.16063685714285708,0.0002925725446407084,5
mnist,0.642857,175,10,thr_c0.5,313.3502,31.335019999999997,0.16063685714285708,0.0002925725446407084,5
mnist,0.642857,175,10,thr_c1.0,144.9141857142857,14.491418571428571,0.16063685714285708,0.0002925725446407084,5
mnist,0.642857,175,10,participation_ratio,214.65303156426012,21.46530315642601,0.16063685714285708,0.0002925725446407084,5
mnist,0.642857,175,10,two_pow_entropy,342.4733973638396,34.24733973638396,0.16063685714285708,0.0002925725446407084,5
mnist,0.642857,175,30,thr_c0.25,499.4162857142857,16.647209523809526,0.23316047619047614,0.0002451634652972687,5
mnist,0.642857,175,30,thr_c0.5,313.3502,10.445006666666666,0.23316047619047614,0.0002451634652972687,5
mnist,0.642857,175,30,thr_c1.0,144.9141857142857,4.830472857142857,0.23316047619047614,0.0002451634652972687,5
mnist,0.642857,175,30,participation_ratio,214.65303156426012,7.155101052142004,0.23316047619047614,0.0002451634652972687,5
mnist,0.642857,175,30,two_pow_entropy,342.4733973638396,11.415779912127986,0.23316047619047614,0.0002451634652972687,5
mnist,0.642857,175,100,thr_c0.25,499.4162857142857,4.994162857142857,0.32686571428571426,0.00015601268917518735,5
mnist,0.642857,175,100,thr_c0.5,313.3502,3.1335019999999996,0.32686571428571426,0.00015601268917518735,5
mnist,0.642857,175,100,thr_c1.0,144.9141857142857,1.4491418571428571,0.32686571428571426,0.00015601268917518735,5
mnist,0.642857,175,100,participation_ratio,214.65303156426012,2.146530315642601,0.32686571428571426,0.00015601268917518735,5
mnist,0.642857,175,100,two_pow_entropy,342.4733973638396,3.424733973638396,0.32686571428571426,0.00015601268917518735,5
mnist,0.857143,175,10,thr_c0.25,379.5176142857143,37.95176142857143,0.23340428571428568,0.0005393548678461937,5
mnist,0.857143,175,10,thr_c0.5,223.92582857142855,22.392582857142855,0.23340428571428568,0.0005393548678461937,5
mnist,0.857143,175,10,thr_c1.0,121.17182857142858,12.117182857142858,0.23340428571428568,0.0005393548678461937,5
mnist,0.857143,175,10,participation_ratio,113.76939364124436,11.376939364124436,0.23340428571428568,0.0005393548678461937,5
mnist,0.857143,175,10,two_pow_entropy,236.31587443393025,23.631587443393023,0.23340428571428568,0.0005393548678461937,5
mnist,0.857143,175,30,thr_c0.25,379.5176142857143,12.650587142857143,0.2865439047619048,0.00034563771944997484,5
mnist,0.857143,175,30,thr_c0.5,223.92582857142855,7.464194285714285,0.2865439047619048,0.00034563771944997484,5
mnist,0.857143,175,30,thr_c1.0,121.17182857142858,4.039060952380953,0.2865439047619048,0.00034563771944997484,5
mnist,0.857143,175,30,participation_ratio,113.76939364124436,3.792313121374812,0.2865439047619048,0.00034563771944997484,5
mnist,0.857143,175,30,two_pow_entropy,236.31587443393025,7.877195814464342,0.2865439047619048,0.00034563771944997484,5
mnist,0.857143,175,100,thr_c0.25,379.5176142857143,3.7951761428571427,0.3496568,0.00041018993708988495,5
mnist,0.857143,175,100,thr_c0.5,223.92582857142855,2.2392582857142855,0.3496568,0.00041018993708988495,5
mnist,0.857143,175,100,thr_c1.0,121.17182857142858,1.2117182857142859,0.3496568,0.00041018993708988495,5
mnist,0.857143,175,100,participation_ratio,113.76939364124436,1.1376939364124437,0.3496568,0.00041018993708988495,5
mnist,0.857143,175,100,two_pow_entropy,236.31587443393025,2.3631587443393025,0.3496568,0.00041018993708988495,5
mnist,1.071429,175,10,thr_c0.25,266.9523285714285,26.695232857142848,0.3059194285714285,0.00029840473815791126,5
mnist,1.071429,175,10,thr_c0.5,167.40167142857143,16.740167142857143,0.3059194285714285,0.00029840473815791126,5
mnist,1.071429,175,10,thr_c1.0,99.6722,9.967220000000001,0.3059194285714285,0.00029840473815791126,5
mnist,1.071429,175,10,participation_ratio,61.53405793593984,6.1534057935939845,0.3059194285714285,0.00029840473815791126,5
mnist,1.071429,175,10,two_pow_entropy,149.07627205120218,14.907627205120217,0.3059194285714285,0.00029840473815791126,5
mnist,1.071429,175,30,thr_c0.25,266.9523285714285,8.89841095238095,0.3258000952380952,0.0002727184722004917,5
mnist,1.071429,175,30,thr_c0.5,167.40167142857143,5.580055714285715,0.3258000952380952,0.0002727184722004917,5
mnist,1.071429,175,30,thr_c1.0,99.6722,3.3224066666666667,0.3258000952380952,0.0002727184722004917,5
mnist,1.071429,175,30,participation_ratio,61.53405793593984,2.051135264531328,0.3258000952380952,0.0002727184722004917,5
mnist,1.071429,175,30,two_pow_entropy,149.07627205120218,4.969209068373406,0.3258000952380952,0.0002727184722004917,5
mnist,1.071429,175,100,thr_c0.25,266.9523285714285,2.669523285714285,0.35781514285714283,0.000265310461189024,5
mnist,1.071429,175,100,thr_c0.5,167.40167142857143,1.6740167142857143,0.35781514285714283,0.000265310461189024,5
mnist,1.071429,175,100,thr_c1.0,99.6722,0.996722,0.35781514285714283,0.000265310461189024,5
mnist,1.071429,175,100,participation_ratio,61.53405793593984,0.6153405793593985,0.35781514285714283,0.000265310461189024,5
mnist,1.071429,175,100,two_pow_entropy,149.07627205120218,1.4907627205120217,0.35781514285714283,0.000265310461189024,5
mnist,1.285714,175,10,thr_c0.25,193.68765714285715,19.368765714285715,0.3510988571428571,0.0002898055646569456,5
mnist,1.285714,175,10,thr_c0.5,128.2324857142857,12.82324857142857,0.3510988571428571,0.0002898055646569456,5
mnist,1.285714,175,10,thr_c1.0,81.36215714285714,8.136215714285715,0.3510988571428571,0.0002898055646569456,5
mnist,1.285714,175,10,participation_ratio,36.322451244534,3.6322451244534,0.3510988571428571,0.0002898055646569456,5
mnist,1.285714,175,10,two_pow_entropy,91.19200958738637,9.119200958738636,0.3510988571428571,0.0002898055646569456,5
mnist,1.285714,175,30,thr_c0.25,193.68765714285715,6.456255238095238,0.3430044761904762,0.0001683007242612015,5
mnist,1.285714,175,30,thr_c0.5,128.2324857142857,4.27441619047619,0.3430044761904762,0.0001683007242612015,5
mnist,1.285714,175,30,thr_c1.0,81.36215714285714,2.712071904761905,0.3430044761904762,0.0001683007242612015,5
mnist,1.285714,175,30,participation_ratio,36.322451244534,1.2107483748178,0.3430044761904762,0.0001683007242612015,5
mnist,1.285714,175,30,two_pow_entropy,91.19200958738637,3.039733652912879,0.3430044761904762,0.0001683007242612015,5
mnist,1.285714,175,100,thr_c0.25,193.68765714285715,1.9368765714285714,0.3552879714285714,0.00023711287934447545,5
mnist,1.285714,175,100,thr_c0.5,128.2324857142857,1.282324857142857,0.3552879714285714,0.00023711287934447545,5
mnist,1.285714,175,100,thr_c1.0,81.36215714285714,0.8136215714285714,0.3552879714285714,0.00023711287934447545,5
mnist,1.285714,175,100,participation_ratio,36.322451244534,0.36322451244534,0.3552879714285714,0.00023711287934447545,5
mnist,1.285714,175,100,two_pow_entropy,91.19200958738637,0.9119200958738637,0.3552879714285714,0.00023711287934447545,5
mnist,1.5,175,10,thr_c0.25,145.35622857142857,14.535622857142858,0.375148,0.0002617392377375234,5
mnist,1.5,175,10,thr_c0.5,100.09837142857144,10.009837142857144,0.375148,0.0002617392377375234,5
mnist,1.5,175,10,thr_c1.0,66.4286,6.642860000000001,0.375148,0.0002617392377375234,5
mnist,1.5,175,10,participation_ratio,23.56223397941573,2.356223397941573,0.375148,0.0002617392377375234,5
mnist,1.5,175,10,two_pow_entropy,57.37571594200209,5.737571594200209,0.375148,0.0002617392377375234,5
mnist,1.5,175,30,thr_c0.25,145.35622857142857,4.845207619047619,0.3473381904761904,0.00023025361153210548,5
mnist,1.5,175,30,thr_c0.5,100.09837142857144,3.3366123809523813,0.3473381904761904,0.00023025361153210548,5
mnist,1.5,175,30,thr_c1.0,66.4286,2.2142866666666667,0.3473381904761904,0.00023025361153210548,5
mnist,1.5,175,30,participation_ratio,23.56223397941573,0.7854077993138576,0.3473381904761904,0.00023025361153210548,5
mnist,1.5,175,30,two_pow_entropy,57.37571594200209,1.9125238647334029,0.3473381904761904,0.00023025361153210548,5
mnist,1.5,175,100,thr_c0.25,145.35622857142857,1.4535622857142858,0.34810277142857143,0.00013909910136301098,5
mnist,1.5,175,100,thr_c0.5,100.09837142857144,1.0009837142857143,0.34810277142857143,0.00013909910136301098,5
mnist,1.5,175,100,thr_c1.0,66.4286,0.664286,0.34810277142857143,0.00013909910136301098,5
mnist,1.5,175,100,participation_ratio,23.56223397941573,0.2356223397941573,0.34810277142857143,0.00013909910136301098,5
mnist,1.5,175,100,two_pow_entropy,57.37571594200209,0.5737571594200209,0.34810277142857143,0.00013909910136301098,5
mnist,1.714286,175,10,thr_c0.25,112.31902857142856,11.231902857142856,0.3870242857142857,0.00024917168902637243,5
mnist,1.714286,175,10,thr_c0.5,79.64002857142857,7.964002857142857,0.3870242857142857,0.00024917168902637243,5
mnist,1.714286,175,10,thr_c1.0,54.63842857142857,5.463842857142857,0.3870242857142857,0.00024917168902637243,5
mnist,1.714286,175,10,participation_ratio,16.559450445887162,1.6559450445887163,0.3870242857142857,0.00024917168902637243,5
mnist,1.714286,175,10,two_pow_entropy,38.21166131538476,3.821166131538476,0.3870242857142857,0.00024917168902637243,5
mnist,1.714286,175,30,thr_c0.25,112.31902857142856,3.7439676190476185,0.34724609523809524,0.0002858581225243749,5
mnist,1.714286,175,30,thr_c0.5,79.64002857142857,2.6546676190476193,0.34724609523809524,0.0002858581225243749,5
mnist,1.714286,175,30,thr_c1.0,54.63842857142857,1.8212809523809523,0.34724609523809524,0.0002858581225243749,5
mnist,1.714286,175,30,participation_ratio,16.559450445887162,0.551981681529572,0.34724609523809524,0.0002858581225243749,5
mnist,1.714286,175,30,two_pow_entropy,38.21166131538476,1.2737220438461587,0.34724609523809524,0.0002858581225243749,5
mnist,1.714286,175,100,thr_c0.25,112.31902857142856,1.1231902857142857,0.34154994285714285,0.00045514583982519865,5
mnist,1.714286,175,100,thr_c0.5,79.64002857142857,0.7964002857142858,0.34154994285714285,0.00045514583982519865,5
mnist,1.714286,175,100,thr_c1.0,54.63842857142857,0.5463842857142857,0.34154994285714285,0.00045514583982519865,5
mnist,1.714286,175,100,participation_ratio,16.559450445887162,0.1655945044588716,0.34154994285714285,0.00045514583982519865,5
mnist,1.714286,175,100,two_pow_entropy,38.21166131538476,0.3821166131538476,0.34154994285714285,0.00045514583982519865,5
mnist,1.928571,175,10,thr_c0.25,89.02728571428571,8.902728571428572,0.3916348571428571,0.00017798325993282634,5
mnist,1.928571,175,10,thr_c0.5,64.54818571428571,6.454818571428571,0.3916348571428571,0.00017798325993282634,5
mnist,1.928571,175,10,thr_c1.0,45.45558571428572,4.545558571428572,0.3916348571428571,0.00017798325993282634,5
mnist,1.928571,175,10,participation_ratio,12.396985599238716,1.2396985599238717,0.3916348571428571,0.00017798325993282634,5
mnist,1.928571,175,10,two_pow_entropy,27.01899353375237,2.7018993533752367,0.3916348571428571,0.00017798325993282634,5
mnist,1.928571,175,30,thr_c0.25,89.02728571428571,2.96757619047619,0.34417076190476187,0.00022016559424418687,5
mnist,1.928571,175,30,thr_c0.5,64.54818571428571,2.15160619047619,0.34417076190476187,0.00022016559424418687,5
mnist,1.928571,175,30,thr_c1.0,45.45558571428572,1.5151861904761905,0.34417076190476187,0.00022016559424418687,5
mnist,1.928571,175,30,participation_ratio,12.396985599238716,0.4132328533079572,0.34417076190476187,0.00022016559424418687,5
mnist,1.928571,175,30,two_pow_entropy,27.01899353375237,0.9006331177917456,0.34417076190476187,0.00022016559424418687,5
mnist,1.928571,175,100,thr_c0.25,89.02728571428571,0.8902728571428571,0.3354270285714286,0.00020605613263361748,5
mnist,1.928571,175,100,thr_c0.5,64.54818571428571,0.6454818571428571,0.3354270285714286,0.00020605613263361748,5
mnist,1.928571,175,100,thr_c1.0,45.45558571428572,0.4545558571428572,0.3354270285714286,0.00020605613263361748,5
mnist,1.928571,175,100,participation_ratio,12.396985599238716,0.12396985599238716,0.3354270285714286,0.00020605613263361748,5
mnist,1.928571,175,100,two_pow_entropy,27.01899353375237,0.27018993533752367,0.3354270285714286,0.00020605613263361748,5
mnist,2.142857,175,10,thr_c0.25,72.13471428571428,7.213471428571428,0.39325114285714285,0.00013421396259368922,5
mnist,2.142857,175,10,thr_c0.5,53.271814285714285,5.3271814285714285,0.39325114285714285,0.00013421396259368922,5
mnist,2.142857,175,10,thr_c1.0,38.29725714285714,3.829725714285714,0.39325114285714285,0.00013421396259368922,5
mnist,2.142857,175,10,participation_ratio,9.747012655192115,0.9747012655192115,0.39325114285714285,0.00013421396259368922,5
mnist,2.142857,175,10,two_pow_entropy,20.134407265564512,2.013440726556451,0.39325114285714285,0.00013421396259368922,5
mnist,2.142857,175,30,thr_c0.25,72.13471428571428,2.404490476190476,0.3398191428571428,0.00036544873791729323,5
mnist,2.142857,175,30,thr_c0.5,53.271814285714285,1.7757271428571428,0.3398191428571428,0.00036544873791729323,5
mnist,2.142857,175,30,thr_c1.0,38.29725714285714,1.276575238095238,0.3398191428571428,0.00036544873791729323,5
mnist,2.142857,175,30,participation_ratio,9.747012655192115,0.32490042183973716,0.3398191428571428,0.00036544873791729323,5
mnist,2.142857,175,30,two_pow_entropy,20.134407265564512,0.6711469088521504,0.3398191428571428,0.00036544873791729323,5
mnist,2.142857,175,100,thr_c0.25,72.13471428571428,0.7213471428571429,0.3281188,0.00035841116054049875,5
mnist,2.142857,175,100,thr_c0.5,53.271814285714285,0.5327181428571428,0.3281188,0.00035841116054049875,5
mnist,2.142857,175,100,thr_c1.0,38.29725714285714,0.38297257142857144,0.3281188,0.00035841116054049875,5
mnist,2.142857,175,100,participation_ratio,9.747012655192115,0.09747012655192115,0.3281188,0.00035841116054049875,5
mnist,2.142857,175,100,two_pow_entropy,20.134407265564512,0.20134407265564513,0.3281188,0.00035841116054049875,5
mnist,2.357143,175,10,thr_c0.25,59.623485714285714,5.9623485714285716,0.39265,0.00019531659281427693,5
mnist,2.357143,175,10,thr_c0.5,44.69508571428572,4.469508571428571,0.39265,0.00019531659281427693,5
mnist,2.357143,175,10,thr_c1.0,32.663242857142855,3.2663242857142856,0.39265,0.00019531659281427693,5
mnist,2.357143,175,10,participation_ratio,7.962004309686613,0.7962004309686612,0.39265,0.00019531659281427693,5
mnist,2.357143,175,10,two_pow_entropy,15.667552099304682,1.5667552099304682,0.39265,0.00019531659281427693,5
mnist,2.357143,175,30,thr_c0.25,59.623485714285714,1.9874495238095238,0.3348131428571428,0.00019582550425804995,5
mnist,2.357143,175,30,thr_c0.5,44.69508571428572,1.4898361904761905,0.3348131428571428,0.00019582550425804995,5
mnist,2.357143,175,30,thr_c1.0,32.663242857142855,1.0887747619047619,0.3348131428571428,0.00019582550425804995,5
mnist,2.357143,175,30,participation_ratio,7.962004309686613,0.26540014365622044,0.3348131428571428,0.00019582550425804995,5
mnist,2.357143,175,30,two_pow_entropy,15.667552099304682,0.5222517366434895,0.3348131428571428,0.00019582550425804995,5
mnist,2.357143,175,100,thr_c0.25,59.623485714285714,0.5962348571428572,0.3216162857142857,0.00020174156027663687,5
mnist,2.357143,175,100,thr_c0.5,44.69508571428572,0.44695085714285715,0.3216162857142857,0.00020174156027663687,5
mnist,2.357143,175,100,thr_c1.0,32.663242857142855,0.32663242857142855,0.3216162857142857,0.00020174156027663687,5
mnist,2.357143,175,100,participation_ratio,7.962004309686613,0.07962004309686613,0.3216162857142857,0.00020174156027663687,5
mnist,2.357143,175,100,two_pow_entropy,15.667552099304682,0.15667552099304682,0.3216162857142857,0.00020174156027663687,5
mnist,2.571429,175,10,thr_c0.25,50.1136,5.01136,0.3907248571428571,0.00020161106221674335,5
mnist,2.571429,175,10,thr_c0.5,38.03744285714286,3.8037442857142856,0.3907248571428571,0.00020161106221674335,5
mnist,2.571429,175,10,thr_c1.0,28.20435714285714,2.820435714285714,0.3907248571428571,0.00020161106221674335,5
mnist,2.571429,175,10,participation_ratio,6.703102371861237,0.6703102371861237,0.3907248571428571,0.00020161106221674335,5
mnist,2.571429,175,10,two_pow_entropy,12.627431658935617,1.2627431658935617,0.3907248571428571,0.00020161106221674335,5
mnist,2.571429,175,30,thr_c0.25,50.1136,1.6704533333333333,0.3301657142857143,0.00012113484549727481,5
mnist,2.571429,175,30,thr_c0.5,38.03744285714286,1.267914761904762,0.3301657142857143,0.00012113484549727481,5
mnist,2.571429,175,30,thr_c1.0,28.20435714285714,0.9401452380952381,0.3301657142857143,0.00012113484549727481,5
mnist,2.571429,175,30,participation_ratio,6.703102371861237,0.22343674572870792,0.3301657142857143,0.00012113484549727481,5
mnist,2.571429,175,30,two_pow_entropy,12.627431658935617,0.42091438863118724,0.3301657142857143,0.00012113484549727481,5
mnist,2.571429,175,100,thr_c0.25,50.1136,0.501136,0.31557068571428565,0.0002117158935740092,5
mnist,2.571429,175,100,thr_c0.5,38.03744285714286,0.38037442857142856,0.31557068571428565,0.0002117158935740092,5
mnist,2.571429,175,100,thr_c1.0,28.20435714285714,0.2820435714285714,0.31557068571428565,0.0002117158935740092,5
mnist,2.571429,175,100,participation_ratio,6.703102371861237,0.06703102371861237,0.31557068571428565,0.0002117158935740092,5
mnist,2.571429,175,100,two_pow_entropy,12.627431658935617,0.12627431658935617,0.31557068571428565,0.0002117158935740092,5
mnist,2.785714,175,10,thr_c0.25,42.7497,4.27497,0.3880688571428571,0.0001642134002337469,5
mnist,2.785714,175,10,thr_c0.5,32.79335714285714,3.279335714285714,0.3880688571428571,0.0001642134002337469,5
mnist,2.785714,175,10,thr_c1.0,24.640842857142857,2.4640842857142857,0.3880688571428571,0.0001642134002337469,5
mnist,2.785714,175,10,participation_ratio,5.781259450301302,0.5781259450301303,0.3880688571428571,0.0001642134002337469,5
mnist,2.785714,175,10,two_pow_entropy,10.472201844752751,1.047220184475275,0.3880688571428571,0.0001642134002337469,5
mnist,2.785714,175,30,thr_c0.25,42.7497,1.42499,0.32500019047619044,0.0001788452757359375,5
mnist,2.785714,175,30,thr_c0.5,32.79335714285714,1.0931119047619047,0.32500019047619044,0.0001788452757359375,5
mnist,2.785714,175,30,thr_c1.0,24.640842857142857,0.8213614285714286,0.32500019047619044,0.0001788452757359375,5
mnist,2.785714,175,30,participation_ratio,5.781259450301302,0.19270864834337675,0.32500019047619044,0.0001788452757359375,5
mnist,2.785714,175,30,two_pow_entropy,10.472201844752751,0.3490733948250917,0.32500019047619044,0.0001788452757359375,5
mnist,2.785714,175,100,thr_c0.25,42.7497,0.42749699999999996,0.3094127428571428,0.00016339853370308805,5
mnist,2.785714,175,100,thr_c0.5,32.79335714285714,0.3279335714285714,0.3094127428571428,0.00016339853370308805,5
mnist,2.785714,175,100,thr_c1.0,24.640842857142857,0.24640842857142858,0.3094127428571428,0.00016339853370308805,5
mnist,2.785714,175,100,participation_ratio,5.781259450301302,0.05781259450301302,0.3094127428571428,0.00016339853370308805,5
mnist,2.785714,175,100,two_pow_entropy,10.472201844752751,0.10472201844752752,0.3094127428571428,0.00016339853370308805,5
mnist,3.0,175,10,thr_c0.25,36.92474285714286,3.692474285714286,0.38509828571428567,0.00012070338074159083,5
mnist,3.0,175,10,thr_c0.5,28.60672857142857,2.860672857142857,0.38509828571428567,0.00012070338074159083,5
mnist,3.0,175,10,thr_c1.0,21.7378,2.17378,0.38509828571428567,0.00012070338074159083,5
mnist,3.0,175,10,participation_ratio,5.084946943151021,0.5084946943151021,0.38509828571428567,0.00012070338074159083,5
mnist,3.0,175,10,two_pow_entropy,8.890934595535184,0.8890934595535184,0.38509828571428567,0.00012070338074159083,5
mnist,3.0,175,30,thr_c0.25,36.92474285714286,1.230824761904762,0.32020247619047615,0.00044312090455588964,5
mnist,3.0,175,30,thr_c0.5,28.60672857142857,0.9535576190476189,0.32020247619047615,0.00044312090455588964,5
mnist,3.0,175,30,thr_c1.0,21.7378,0.7245933333333333,0.32020247619047615,0.00044312090455588964,5
mnist,3.0,175,30,participation_ratio,5.084946943151021,0.16949823143836737,0.32020247619047615,0.00044312090455588964,5
mnist,3.0,175,30,two_pow_entropy,8.890934595535184,0.2963644865178395,0.32020247619047615,0.00044312090455588964,5
mnist,3.0,175,100,thr_c0.25,36.92474285714286,0.3692474285714286,0.30428622857142856,0.0004124921926286668,5
mnist,3.0,175,100,thr_c0.5,28.60672857142857,0.2860672857142857,0.30428622857142856,0.0004124921926286668,5
mnist,3.0,175,100,thr_c1.0,21.7378,0.217378,0.30428622857142856,0.0004124921926286668,5
mnist,3.0,175,100,participation_ratio,5.084946943151021,0.05084946943151021,0.30428622857142856,0.0004124921926286668,5
mnist,3.0,175,100,two_pow_entropy,8.890934595535184,0.08890934595535184,0.30428622857142856,0.0004124921926286668,5
mnist,0.0,200,10,thr_c0.25,600.0,60.0,0.06681942857142852,9.018167604273641e-05,5
mnist,0.0,200,10,thr_c0.5,600.0,60.0,0.06681942857142852,9.018167604273641e-05,5
mnist,0.0,200,10,thr_c1.0,600.0,60.0,0.06681942857142852,9.018167604273641e-05,5
mnist,0.0,200,10,participation_ratio,599.9999999999999,59.999999999999986,0.06681942857142852,9.018167604273641e-05,5
mnist,0.0,200,10,two_pow_entropy,600.0000000000001,60.000000000000014,0.06681942857142852,9.018167604273641e-05,5
mnist,0.0,200,30,thr_c0.25,600.0,20.0,0.13018342857142856,9.862105950904842e-05,5
mnist,0.0,200,30,thr_c0.5,600.0,20.0,0.13018342857142856,9.862105950904842e-05,5
mnist,0.0,200,30,thr_c1.0,600.0,20.0,0.13018342857142856,9.862105950904842e-05,5
